,Unnamed: 0,DATETIMEDATA,PM25,CO,NO2,TEMP,RH,DAY1,DAY2,DAY3,DAY4,DAY5,DAY6,DAY7
456,625,2024-01-27 01:00:00,25.0,0.38,5.29,28,71,24.4,22.9,20.1,22.1,23.8,23.4,22.9
457,626,2024-01-27 02:00:00,24.4,0.41,0.0,27,74,22.9,20.1,22.1,23.8,23.4,22.9,22.8
458,627,2024-01-27 03:00:00,22.9,0.5,5.29,27,76,20.1,22.1,23.8,23.4,22.9,22.8,24.7
459,628,2024-01-27 04:00:00,20.1,0.35,5.29,27,76,22.1,23.8,23.4,22.9,22.8,24.7,23.2
460,629,2024-01-27 05:00:00,22.1,0.33,0.0,27,74,23.8,23.4,22.9,22.8,24.7,23.2,21.1
461,630,2024-01-27 06:00:00,23.8,0.34,0.0,27,72,23.4,22.9,22.8,24.7,23.2,21.1,20.6
462,631,2024-01-27 07:00:00,23.4,0.44,2.0,28,69,22.9,22.8,24.7,23.2,21.1,20.6,22.0
463,632,2024-01-27 08:00:00,22.9,0.45,3.0,29,63,22.8,24.7,23.2,21.1,20.6,22.0,22.7
464,633,2024-01-27 09:00:00,22.8,0.41,3.0,31,60,24.7,23.2,21.1,20.6,22.0,22.7,22.6
465,634,2024-01-27 10:00:00,24.7,0.41,5.0,32,55,23.2,21.1,20.6,22.0,22.7,22.6,20.7
466,635,2024-01-27 11:00:00,23.2,0.47,3.0,33,53,21.1,20.6,22.0,22.7,22.6,20.7,25.9
467,636,2024-01-27 12:00:00,21.1,0.46,2.0,34,49,20.6,22.0,22.7,22.6,20.7,25.9,27.6
468,637,2024-01-27 13:00:00,20.6,0.41,3.0,35,46,22.0,22.7,22.6,20.7,25.9,27.6,29.1
469,638,2024-01-27 14:00:00,22.0,0.45,5.0,35,46,22.7,22.6,20.7,25.9,27.6,29.1,31.1
470,639,2024-01-27 15:00:00,22.7,0.46,9.0,35,45,22.6,20.7,25.9,27.6,29.1,31.1,30.9
471,640,2024-01-27 16:00:00,22.6,0.47,5.0,35,46,20.7,25.9,27.6,29.1,31.1,30.9,28.8
472,641,2024-01-27 17:00:00,20.7,0.55,7.0,33,51,25.9,27.6,29.1,31.1,30.9,28.8,25.1
473,642,2024-01-27 18:00:00,25.9,0.52,7.0,31,54,27.6,29.1,31.1,30.9,28.8,25.1,22.9
474,643,2024-01-27 19:00:00,27.6,0.49,5.0,30,56,29.1,31.1,30.9,28.8,25.1,22.9,20.9
475,644,2024-01-27 20:00:00,29.1,0.53,3.0,30,59,31.1,30.9,28.8,25.1,22.9,20.9,21.0
476,645,2024-01-27 21:00:00,31.1,0.48,3.0,29,61,30.9,28.8,25.1,22.9,20.9,21.0,21.4
477,646,2024-01-27 22:00:00,30.9,0.41,2.0,29,66,28.8,25.1,22.9,20.9,21.0,21.4,23.7
478,647,2024-01-27 23:00:00,28.8,0.39,1.0,28,68,25.1,22.9,20.9,21.0,21.4,23.7,27.7
479,648,2024-01-28 00:00:00,25.1,0.38,0.0,28,68,22.9,20.9,21.0,21.4,23.7,27.7,27.7
480,649,2024-01-28 01:00:00,22.9,0.41,5.29,27,70,20.9,21.0,21.4,23.7,27.7,27.7,27.3
481,650,2024-01-28 02:00:00,20.9,0.4,5.29,27,72,21.0,21.4,23.7,27.7,27.7,27.3,25.1
482,651,2024-01-28 03:00:00,21.0,0.44,5.29,27,75,21.4,23.7,27.7,27.7,27.3,25.1,23.4
483,652,2024-01-28 04:00:00,21.4,0.5,5.29,27,75,23.7,27.7,27.7,27.3,25.1,23.4,23.6
484,653,2024-01-28 05:00:00,23.7,0.33,0.0,27,75,27.7,27.7,27.3,25.1,23.4,23.6,25.2
485,654,2024-01-28 06:00:00,27.7,0.36,2.0,26,76,27.7,27.3,25.1,23.4,23.6,25.2,19.4
486,655,2024-01-28 07:00:00,27.7,0.47,3.0,27,74,27.3,25.1,23.4,23.6,25.2,19.4,21.9
487,656,2024-01-28 08:00:00,27.3,0.44,2.0,29,66,25.1,23.4,23.6,25.2,19.4,21.9,19.1
488,657,2024-01-28 09:00:00,25.1,0.47,5.0,31,61,23.4,23.6,25.2,19.4,21.9,19.1,20.9
489,658,2024-01-28 10:00:00,23.4,0.42,3.0,32,57,23.6,25.2,19.4,21.9,19.1,20.9,21.1
490,659,2024-01-28 11:00:00,23.6,0.48,3.0,33,55,25.2,19.4,21.9,19.1,20.9,21.1,23.2
491,660,2024-01-28 12:00:00,25.2,0.46,2.0,32,58,19.4,21.9,19.1,20.9,21.1,23.2,27.2
492,661,2024-01-28 13:00:00,19.4,0.43,1.0,32,59,21.9,19.1,20.9,21.1,23.2,27.2,27.3
493,662,2024-01-28 14:00:00,21.9,0.44,1.0,33,57,19.1,20.9,21.1,23.2,27.2,27.3,26.0
494,663,2024-01-28 15:00:00,19.1,0.4,1.0,33,54,20.9,21.1,23.2,27.2,27.3,26.0,26.4
495,664,2024-01-28 16:00:00,20.9,0.39,1.0,33,53,21.1,23.2,27.2,27.3,26.0,26.4,28.4
496,665,2024-01-28 17:00:00,21.1,0.43,2.0,32,58,23.2,27.2,27.3,26.0,26.4,28.4,28.5
497,666,2024-01-28 18:00:00,23.2,0.47,6.0,30,66,27.2,27.3,26.0,26.4,28.4,28.5,24.8
498,667,2024-01-28 19:00:00,27.2,0.56,11.0,30,69,27.3,26.0,26.4,28.4,28.5,24.8,27.6
499,668,2024-01-28 20:00:00,27.3,0.5,6.0,30,59,26.0,26.4,28.4,28.5,24.8,27.6,24.2
500,669,2024-01-28 21:00:00,26.0,0.48,3.0,29,60,26.4,28.4,28.5,24.8,27.6,24.2,25.0
501,670,2024-01-28 22:00:00,26.4,0.46,8.0,29,62,28.4,28.5,24.8,27.6,24.2,25.0,22.1
502,671,2024-01-28 23:00:00,28.4,0.44,6.0,28,63,28.5,24.8,27.6,24.2,25.0,22.1,24.4
503,672,2024-01-29 00:00:00,28.5,0.42,0.0,28,68,24.8,27.6,24.2,25.0,22.1,24.4,25.4
504,673,2024-01-29 01:00:00,24.8,0.4,5.29,28,70,27.6,24.2,25.0,22.1,24.4,25.4,21.1
505,674,2024-01-29 02:00:00,27.6,0.4,5.29,27,70,24.2,25.0,22.1,24.4,25.4,21.1,22.3
506,675,2024-01-29 03:00:00,24.2,0.42,5.29,27,71,25.0,22.1,24.4,25.4,21.1,22.3,21.0
507,676,2024-01-29 04:00:00,25.0,0.35,5.29,27,72,22.1,24.4,25.4,21.1,22.3,21.0,21.5
508,677,2024-01-29 05:00:00,22.1,0.5,5.29,27,73,24.4,25.4,21.1,22.3,21.0,21.5,22.7
509,678,2024-01-29 06:00:00,24.4,0.39,1.0,27,73,25.4,21.1,22.3,21.0,21.5,22.7,20.9
510,679,2024-01-29 07:00:00,25.4,0.52,5.0,27,71,21.1,22.3,21.0,21.5,22.7,20.9,18.3
511,680,2024-01-29 08:00:00,21.1,0.45,4.0,29,63,22.3,21.0,21.5,22.7,20.9,18.3,24.3
512,681,2024-01-29 09:00:00,22.3,0.49,4.0,30,58,21.0,21.5,22.7,20.9,18.3,24.3,20.0
513,682,2024-01-29 10:00:00,21.0,0.45,4.0,31,55,21.5,22.7,20.9,18.3,24.3,20.0,23.1
514,683,2024-01-29 11:00:00,21.5,0.52,4.0,32,54,22.7,20.9,18.3,24.3,20.0,23.1,26.1
515,684,2024-01-29 12:00:00,22.7,0.49,3.0,33,49,20.9,18.3,24.3,20.0,23.1,26.1,24.4
516,685,2024-01-29 13:00:00,20.9,0.45,5.0,34,46,18.3,24.3,20.0,23.1,26.1,24.4,25.6
517,686,2024-01-29 14:00:00,18.3,0.46,5.0,34,51,24.3,20.0,23.1,26.1,24.4,25.6,23.9
518,687,2024-01-29 15:00:00,24.3,0.48,3.0,34,49,20.0,23.1,26.1,24.4,25.6,23.9,25.1
519,688,2024-01-29 16:00:00,20.0,0.48,4.0,34,53,23.1,26.1,24.4,25.6,23.9,25.1,30.1
520,689,2024-01-29 17:00:00,23.1,0.48,4.0,32,62,26.1,24.4,25.6,23.9,25.1,30.1,17.4
521,690,2024-01-29 18:00:00,26.1,0.54,9.0,30,60,24.4,25.6,23.9,25.1,30.1,17.4,21.7
522,691,2024-01-29 19:00:00,24.4,0.51,6.0,31,51,25.6,23.9,25.1,30.1,17.4,21.7,21.8
523,692,2024-01-29 20:00:00,25.6,0.49,3.0,30,57,23.9,25.1,30.1,17.4,21.7,21.8,23.2
524,693,2024-01-29 21:00:00,23.9,0.45,2.0,29,61,25.1,30.1,17.4,21.7,21.8,23.2,21.3
525,694,2024-01-29 22:00:00,25.1,0.37,1.0,29,60,30.1,17.4,21.7,21.8,23.2,21.3,24.8
526,695,2024-01-29 23:00:00,30.1,0.38,1.0,28,63,17.4,21.7,21.8,23.2,21.3,24.8,21.8
527,696,2024-01-30 00:00:00,17.4,0.36,0.0,28,66,21.7,21.8,23.2,21.3,24.8,21.8,18.9
528,697,2024-01-30 01:00:00,21.7,0.4,5.29,27,67,21.8,23.2,21.3,24.8,21.8,18.9,21.7
529,698,2024-01-30 02:00:00,21.8,0.39,5.29,27,67,23.2,21.3,24.8,21.8,18.9,21.7,25.0
530,699,2024-01-30 03:00:00,23.2,0.39,5.29,27,70,21.3,24.8,21.8,18.9,21.7,25.0,22.2
531,700,2024-01-30 04:00:00,21.3,0.34,5.29,27,72,24.8,21.8,18.9,21.7,25.0,22.2,25.0
532,701,2024-01-30 05:00:00,24.8,0.34,5.29,27,73,21.8,18.9,21.7,25.0,22.2,25.0,18.9
533,702,2024-01-30 06:00:00,21.8,0.5,5.29,27,74,18.9,21.7,25.0,22.2,25.0,18.9,18.5
534,703,2024-01-30 07:00:00,18.9,0.54,6.0,27,71,21.7,25.0,22.2,25.0,18.9,18.5,22.1
535,704,2024-01-30 08:00:00,21.7,0.53,4.0,29,66,25.0,22.2,25.0,18.9,18.5,22.1,23.6
536,705,2024-01-30 09:00:00,25.0,0.64,6.0,30,60,22.2,25.0,18.9,18.5,22.1,23.6,23.8
537,706,2024-01-30 10:00:00,22.2,0.45,4.0,32,56,25.0,18.9,18.5,22.1,23.6,23.8,26.0
538,707,2024-01-30 11:00:00,25.0,0.46,4.0,33,48,18.9,18.5,22.1,23.6,23.8,26.0,23.3
539,708,2024-01-30 12:00:00,18.9,0.49,5.0,34,43,18.5,22.1,23.6,23.8,26.0,23.3,19.9
540,709,2024-01-30 13:00:00,18.5,0.48,6.0,35,40,22.1,23.6,23.8,26.0,23.3,19.9,25.1
541,710,2024-01-30 14:00:00,22.1,0.48,5.0,36,38,23.6,23.8,26.0,23.3,19.9,25.1,27.7
542,711,2024-01-30 15:00:00,23.6,0.51,7.0,36,41,23.8,26.0,23.3,19.9,25.1,27.7,27.5
543,712,2024-01-30 16:00:00,23.8,0.51,5.0,35,47,26.0,23.3,19.9,25.1,27.7,27.5,25.4
544,713,2024-01-30 17:00:00,26.0,0.53,4.0,33,56,23.3,19.9,25.1,27.7,27.5,25.4,26.9
545,714,2024-01-30 18:00:00,23.3,0.52,6.0,30,68,19.9,25.1,27.7,27.5,25.4,26.9,26.0
546,715,2024-01-30 19:00:00,19.9,0.5,7.0,29,74,25.1,27.7,27.5,25.4,26.9,26.0,30.3
547,716,2024-01-30 20:00:00,25.1,0.51,7.0,30,64,27.7,27.5,25.4,26.9,26.0,30.3,24.4
548,717,2024-01-30 21:00:00,27.7,0.46,3.0,30,54,27.5,25.4,26.9,26.0,30.3,24.4,25.5
549,718,2024-01-30 22:00:00,27.5,0.4,1.0,29,59,25.4,26.9,26.0,30.3,24.4,25.5,22.2
550,719,2024-01-30 23:00:00,25.4,0.39,0.0,28,65,26.9,26.0,30.3,24.4,25.5,22.2,23.6
551,720,2024-01-31 00:00:00,26.9,0.41,0.0,28,68,26.0,30.3,24.4,25.5,22.2,23.6,26.0
552,721,2024-01-31 01:00:00,26.0,0.42,0.0,27,72,30.3,24.4,25.5,22.2,23.6,26.0,23.8
553,722,2024-01-31 02:00:00,30.3,0.42,5.29,27,72,24.4,25.5,22.2,23.6,26.0,23.8,25.9
554,723,2024-01-31 03:00:00,24.4,0.41,0.0,27,70,25.5,22.2,23.6,26.0,23.8,25.9,24.3
555,724,2024-01-31 04:00:00,25.5,0.36,5.29,27,70,22.2,23.6,26.0,23.8,25.9,24.3,26.8
556,725,2024-01-31 05:00:00,22.2,0.34,0.0,27,70,23.6,26.0,23.8,25.9,24.3,26.8,25.8
557,726,2024-01-31 06:00:00,23.6,0.45,3.0,27,71,26.0,23.8,25.9,24.3,26.8,25.8,31.2
558,727,2024-01-31 07:00:00,26.0,0.5,5.29,27,69,23.8,25.9,24.3,26.8,25.8,31.2,31.4
559,728,2024-01-31 08:00:00,23.8,0.52,5.0,29,64,25.9,24.3,26.8,25.8,31.2,31.4,23.9
560,729,2024-01-31 09:00:00,25.9,0.5,4.0,30,59,24.3,26.8,25.8,31.2,31.4,23.9,25.0
561,730,2024-01-31 10:00:00,24.3,0.51,4.0,32,54,26.8,25.8,31.2,31.4,23.9,25.0,26.9
562,731,2024-01-31 11:00:00,26.8,0.54,4.0,33,50,25.8,31.2,31.4,23.9,25.0,26.9,26.4
563,732,2024-01-31 12:00:00,25.8,0.51,5.0,34,48,31.2,31.4,23.9,25.0,26.9,26.4,28.1
564,733,2024-01-31 13:00:00,31.2,0.5,6.0,34,47,31.4,23.9,25.0,26.9,26.4,28.1,28.5
565,734,2024-01-31 14:00:00,31.4,0.47,4.0,33,52,23.9,25.0,26.9,26.4,28.1,28.5,36.7
566,735,2024-01-31 15:00:00,23.9,0.44,2.0,33,50,25.0,26.9,26.4,28.1,28.5,36.7,27.8
567,736,2024-01-31 16:00:00,25.0,0.5,4.0,34,48,26.9,26.4,28.1,28.5,36.7,27.8,30.8
568,737,2024-01-31 17:00:00,26.9,0.54,10.0,33,52,26.4,28.1,28.5,36.7,27.8,30.8,24.6
569,738,2024-01-31 18:00:00,26.4,0.54,8.0,30,63,28.1,28.5,36.7,27.8,30.8,24.6,23.4
570,739,2024-01-31 19:00:00,28.1,0.54,7.0,29,68,28.5,36.7,27.8,30.8,24.6,23.4,26.0
571,740,2024-01-31 20:00:00,28.5,0.57,12.0,29,70,36.7,27.8,30.8,24.6,23.4,26.0,22.9
572,741,2024-01-31 21:00:00,36.7,0.51,8.0,29,70,27.8,30.8,24.6,23.4,26.0,22.9,23.7
573,742,2024-01-31 22:00:00,27.8,0.49,8.0,29,70,30.8,24.6,23.4,26.0,22.9,23.7,24.6
574,743,2024-01-31 23:00:00,30.8,0.48,4.0,28,72,24.6,23.4,26.0,22.9,23.7,24.6,25.2
575,744,2024-02-01 00:00:00,24.6,0.41,1.0,28,68,23.4,26.0,22.9,23.7,24.6,25.2,26.1
576,745,2024-02-01 01:00:00,23.4,0.42,1.0,27,70,26.0,22.9,23.7,24.6,25.2,26.1,24.1
577,746,2024-02-01 02:00:00,26.0,0.45,2.0,27,72,22.9,23.7,24.6,25.2,26.1,24.1,26.0
578,747,2024-02-01 03:00:00,22.9,0.4,4.0,27,72,23.7,24.6,25.2,26.1,24.1,26.0,24.8
579,748,2024-02-01 04:00:00,23.7,0.39,2.0,27,76,24.6,25.2,26.1,24.1,26.0,24.8,32.1
580,749,2024-02-01 05:00:00,24.6,0.38,0.0,27,78,25.2,26.1,24.1,26.0,24.8,32.1,27.7
581,750,2024-02-01 06:00:00,25.2,0.43,2.0,27,78,26.1,24.1,26.0,24.8,32.1,27.7,27.9
582,751,2024-02-01 07:00:00,26.1,0.57,5.0,27,72,24.1,26.0,24.8,32.1,27.7,27.9,30.3
583,752,2024-02-01 08:00:00,24.1,0.5,5.29,30,60,26.0,24.8,32.1,27.7,27.9,30.3,32.0
584,753,2024-02-01 09:00:00,26.0,0.52,8.0,31,55,24.8,32.1,27.7,27.9,30.3,32.0,28.6
585,754,2024-02-01 10:00:00,24.8,0.47,5.0,32,50,32.1,27.7,27.9,30.3,32.0,28.6,30.7
586,755,2024-02-01 11:00:00,32.1,0.47,5.0,33,49,27.7,27.9,30.3,32.0,28.6,30.7,33.6
587,756,2024-02-01 12:00:00,27.7,0.5,5.0,34,47,27.9,30.3,32.0,28.6,30.7,33.6,28.4
588,757,2024-02-01 13:00:00,27.9,0.52,5.0,35,44,30.3,32.0,28.6,30.7,33.6,28.4,40.8
589,758,2024-02-01 14:00:00,30.3,0.5,6.0,36,43,32.0,28.6,30.7,33.6,28.4,40.8,44.5
590,759,2024-02-01 15:00:00,32.0,0.51,6.0,36,41,28.6,30.7,33.6,28.4,40.8,44.5,45.6
591,760,2024-02-01 16:00:00,28.6,0.57,10.0,36,39,30.7,33.6,28.4,40.8,44.5,45.6,38.0
592,761,2024-02-01 17:00:00,30.7,0.64,9.0,35,45,33.6,28.4,40.8,44.5,45.6,38.0,34.4
593,762,2024-02-01 18:00:00,33.6,0.59,10.0,32,53,28.4,40.8,44.5,45.6,38.0,34.4,29.1
594,763,2024-02-01 19:00:00,28.4,0.77,21.0,31,55,40.8,44.5,45.6,38.0,34.4,29.1,28.1
595,764,2024-02-01 20:00:00,40.8,0.85,21.0,30,62,44.5,45.6,38.0,34.4,29.1,28.1,26.1
596,765,2024-02-01 21:00:00,44.5,0.77,21.0,29,67,45.6,38.0,34.4,29.1,28.1,26.1,34.4
597,766,2024-02-01 22:00:00,45.6,0.75,23.0,28,71,38.0,34.4,29.1,28.1,26.1,34.4,29.3
598,767,2024-02-01 23:00:00,38.0,0.57,13.0,28,69,34.4,29.1,28.1,26.1,34.4,29.3,33.3
599,768,2024-02-02 00:00:00,34.4,0.48,2.0,28,64,29.1,28.1,26.1,34.4,29.3,33.3,33.9
600,769,2024-02-02 01:00:00,29.1,0.46,2.0,28,64,28.1,26.1,34.4,29.3,33.3,33.9,37.8
601,770,2024-02-02 02:00:00,28.1,0.46,4.0,27,69,26.1,34.4,29.3,33.3,33.9,37.8,33.9
602,771,2024-02-02 03:00:00,26.1,0.47,8.0,27,75,34.4,29.3,33.3,33.9,37.8,33.9,28.2
603,772,2024-02-02 04:00:00,34.4,0.49,8.0,26,80,29.3,33.3,33.9,37.8,33.9,28.2,26.7
604,773,2024-02-02 05:00:00,29.3,0.5,9.0,26,82,33.3,33.9,37.8,33.9,28.2,26.7,31.1
605,774,2024-02-02 06:00:00,33.3,0.68,12.0,26,82,33.9,37.8,33.9,28.2,26.7,31.1,28.3
606,775,2024-02-02 07:00:00,33.9,1.05,19.0,26,80,37.8,33.9,28.2,26.7,31.1,28.3,29.8
607,776,2024-02-02 08:00:00,37.8,0.61,9.0,30,63,33.9,28.2,26.7,31.1,28.3,29.8,27.9
608,777,2024-02-02 09:00:00,33.9,0.5,5.29,31,54,28.2,26.7,31.1,28.3,29.8,27.9,27.1
609,778,2024-02-02 10:00:00,28.2,0.57,8.0,32,51,26.7,31.1,28.3,29.8,27.9,27.1,25.7
610,779,2024-02-02 11:00:00,26.7,0.57,6.0,33,50,31.1,28.3,29.8,27.9,27.1,25.7,30.4
611,780,2024-02-02 12:00:00,31.1,0.51,5.0,34,46,28.3,29.8,27.9,27.1,25.7,30.4,33.8
612,781,2024-02-02 13:00:00,28.3,0.52,5.0,35,48,29.8,27.9,27.1,25.7,30.4,33.8,41.2
613,782,2024-02-02 14:00:00,29.8,0.53,5.0,35,44,27.9,27.1,25.7,30.4,33.8,41.2,36.2
614,783,2024-02-02 15:00:00,27.9,0.48,5.0,36,41,27.1,25.7,30.4,33.8,41.2,36.2,36.2
615,784,2024-02-02 16:00:00,27.1,0.55,5.0,34,48,25.7,30.4,33.8,41.2,36.2,36.2,34.2
616,785,2024-02-02 17:00:00,25.7,0.64,13.0,33,54,30.4,33.8,41.2,36.2,36.2,34.2,34.6
617,786,2024-02-02 18:00:00,30.4,0.7,16.0,30,62,33.8,41.2,36.2,36.2,34.2,34.6,33.5
618,787,2024-02-02 19:00:00,33.8,0.67,14.0,30,66,41.2,36.2,36.2,34.2,34.6,33.5,35.6
619,788,2024-02-02 20:00:00,41.2,0.67,15.0,29,68,36.2,36.2,34.2,34.6,33.5,35.6,32.3
620,789,2024-02-02 21:00:00,36.2,0.61,11.0,29,69,36.2,34.2,34.6,33.5,35.6,32.3,32.0
621,790,2024-02-02 22:00:00,36.2,0.58,11.0,29,72,34.2,34.6,33.5,35.6,32.3,32.0,26.4
622,791,2024-02-02 23:00:00,34.2,0.56,9.0,29,71,34.6,33.5,35.6,32.3,32.0,26.4,27.9
623,792,2024-02-03 00:00:00,34.6,0.64,13.0,28,75,33.5,35.6,32.3,32.0,26.4,27.9,28.2
624,793,2024-02-03 01:00:00,33.5,0.64,9.0,28,77,35.6,32.3,32.0,26.4,27.9,28.2,30.0
625,794,2024-02-03 02:00:00,35.6,0.6,8.0,27,82,32.3,32.0,26.4,27.9,28.2,30.0,26.6
626,795,2024-02-03 03:00:00,32.3,0.46,4.0,27,82,32.0,26.4,27.9,28.2,30.0,26.6,26.0
627,796,2024-02-03 04:00:00,32.0,0.42,1.0,28,81,26.4,27.9,28.2,30.0,26.6,26.0,30.2
628,797,2024-02-03 05:00:00,26.4,0.4,2.0,27,81,27.9,28.2,30.0,26.6,26.0,30.2,23.0
629,798,2024-02-03 06:00:00,27.9,0.54,5.0,26,85,28.2,30.0,26.6,26.0,30.2,23.0,27.0
630,799,2024-02-03 07:00:00,28.2,0.62,6.0,27,80,30.0,26.6,26.0,30.2,23.0,27.0,31.8
631,800,2024-02-03 08:00:00,30.0,0.51,4.0,29,69,26.6,26.0,30.2,23.0,27.0,31.8,26.3
632,801,2024-02-03 09:00:00,26.6,0.54,4.0,31,60,26.0,30.2,23.0,27.0,31.8,26.3,28.8
633,802,2024-02-03 10:00:00,26.0,0.5,5.29,32,55,30.2,23.0,27.0,31.8,26.3,28.8,29.2
634,803,2024-02-03 11:00:00,30.2,0.49,3.0,33,52,23.0,27.0,31.8,26.3,28.8,29.2,25.2
635,804,2024-02-03 12:00:00,23.0,0.48,4.0,34,50,27.0,31.8,26.3,28.8,29.2,25.2,29.3
636,805,2024-02-03 13:00:00,27.0,0.51,3.0,34,49,31.8,26.3,28.8,29.2,25.2,29.3,30.5
637,806,2024-02-03 14:00:00,31.8,0.46,2.0,33,54,26.3,28.8,29.2,25.2,29.3,30.5,26.8
638,807,2024-02-03 15:00:00,26.3,0.46,3.0,34,49,28.8,29.2,25.2,29.3,30.5,26.8,27.3
639,808,2024-02-03 16:00:00,28.8,0.55,6.0,35,47,29.2,25.2,29.3,30.5,26.8,27.3,28.5
640,809,2024-02-03 17:00:00,29.2,0.55,7.0,33,54,25.2,29.3,30.5,26.8,27.3,28.5,28.8
641,810,2024-02-03 18:00:00,25.2,0.61,9.0,30,65,29.3,30.5,26.8,27.3,28.5,28.8,28.3
642,811,2024-02-03 19:00:00,29.3,0.85,26.0,30,70,30.5,26.8,27.3,28.5,28.8,28.3,31.6
643,812,2024-02-03 20:00:00,30.5,0.65,13.0,29,72,26.8,27.3,28.5,28.8,28.3,31.6,31.3
644,813,2024-02-03 21:00:00,26.8,0.57,12.0,29,71,27.3,28.5,28.8,28.3,31.6,31.3,30.3
645,814,2024-02-03 22:00:00,27.3,0.54,9.0,29,70,28.5,28.8,28.3,31.6,31.3,30.3,31.8
646,815,2024-02-03 23:00:00,28.5,0.55,9.0,29,73,28.8,28.3,31.6,31.3,30.3,31.8,28.6
647,816,2024-02-04 00:00:00,28.8,0.58,8.0,28,77,28.3,31.6,31.3,30.3,31.8,28.6,33.2
648,817,2024-02-04 01:00:00,28.3,0.59,9.0,28,84,31.6,31.3,30.3,31.8,28.6,33.2,34.3
649,818,2024-02-04 02:00:00,31.6,0.54,3.0,27,84,31.3,30.3,31.8,28.6,33.2,34.3,32.5
650,819,2024-02-04 03:00:00,31.3,0.45,4.0,27,84,30.3,31.8,28.6,33.2,34.3,32.5,27.1
651,820,2024-02-04 04:00:00,30.3,0.45,3.0,27,86,31.8,28.6,33.2,34.3,32.5,27.1,28.6
652,821,2024-02-04 05:00:00,31.8,0.53,13.0,27,89,28.6,33.2,34.3,32.5,27.1,28.6,27.1
653,822,2024-02-04 06:00:00,28.6,0.68,12.0,26,91,33.2,34.3,32.5,27.1,28.6,27.1,23.5
654,823,2024-02-04 07:00:00,33.2,0.7,11.0,27,86,34.3,32.5,27.1,28.6,27.1,23.5,27.9
655,824,2024-02-04 08:00:00,34.3,0.53,4.0,30,69,32.5,27.1,28.6,27.1,23.5,27.9,29.8
656,825,2024-02-04 09:00:00,32.5,0.51,4.0,31,59,27.1,28.6,27.1,23.5,27.9,29.8,29.4
657,826,2024-02-04 10:00:00,27.1,0.56,10.0,32,54,28.6,27.1,23.5,27.9,29.8,29.4,40.4
658,827,2024-02-04 11:00:00,28.6,0.5,5.29,33,51,27.1,23.5,27.9,29.8,29.4,40.4,42.8
659,828,2024-02-04 12:00:00,27.1,0.47,6.0,34,46,23.5,27.9,29.8,29.4,40.4,42.8,51.1
660,829,2024-02-04 13:00:00,23.5,0.5,6.0,36,42,27.9,29.8,29.4,40.4,42.8,51.1,65.6
661,830,2024-02-04 14:00:00,27.9,0.51,5.0,36,39,29.8,29.4,40.4,42.8,51.1,65.6,63.3
662,831,2024-02-04 15:00:00,29.8,0.5,5.0,36,39,29.4,40.4,42.8,51.1,65.6,63.3,40.4
663,832,2024-02-04 16:00:00,29.4,0.79,6.0,33,54,40.4,42.8,51.1,65.6,63.3,40.4,40.3
664,833,2024-02-04 17:00:00,40.4,0.93,10.0,32,59,42.8,51.1,65.6,63.3,40.4,40.3,38.0
665,834,2024-02-04 18:00:00,42.8,0.96,13.0,30,68,51.1,65.6,63.3,40.4,40.3,38.0,35.3
666,835,2024-02-04 19:00:00,51.1,1.04,17.0,30,71,65.6,63.3,40.4,40.3,38.0,35.3,41.9
667,836,2024-02-04 20:00:00,65.6,1.03,16.0,30,70,63.3,40.4,40.3,38.0,35.3,41.9,37.2
668,837,2024-02-04 21:00:00,63.3,0.79,11.0,29,71,40.4,40.3,38.0,35.3,41.9,37.2,38.1
669,838,2024-02-04 22:00:00,40.4,0.72,17.0,29,74,40.3,38.0,35.3,41.9,37.2,38.1,38.4
670,839,2024-02-04 23:00:00,40.3,0.63,13.0,29,75,38.0,35.3,41.9,37.2,38.1,38.4,43.6
671,840,2024-02-05 00:00:00,38.0,0.56,5.0,29,74,35.3,41.9,37.2,38.1,38.4,43.6,40.7
672,841,2024-02-05 01:00:00,35.3,0.57,3.0,29,71,41.9,37.2,38.1,38.4,43.6,40.7,40.4
673,842,2024-02-05 02:00:00,41.9,0.62,4.0,28,74,37.2,38.1,38.4,43.6,40.7,40.4,39.7
674,843,2024-02-05 03:00:00,37.2,0.67,4.0,28,75,38.1,38.4,43.6,40.7,40.4,39.7,36.1
675,844,2024-02-05 04:00:00,38.1,0.71,6.0,27,78,38.4,43.6,40.7,40.4,39.7,36.1,33.7
